game,scene_id,scene,seq,speaker,speaker_canon,type,register,register_source,p_narration,n_words,text_sha1
Blood Omen,9,Willendorf,301,Ottmar,Ottmar,speech,dialogue,model,0.0734,31,3841cea4e446
Blood Omen,9,Willendorf,302,Kain,Kain,speech,dialogue,none,,25,f3608a4c73d8
Blood Omen,9,Willendorf,303,Ottmar,Ottmar,speech,dialogue,constraint,,15,e1462c6919e9
Blood Omen,9,Willendorf,304,,,action,,,,11,615824c965ad
Blood Omen,9,Willendorf,305,Ottmar,Ottmar,speech,dialogue,model,0.0804,31,8980c044de7c
Blood Omen,9,Willendorf,306,,,action,,,,10,64ac5ed99a82
Blood Omen,9,Willendorf,307,Kain,Kain,speech,narration,explicit_paren,,70,b50b16f7e749
Blood Omen,9,Willendorf,308,,,action,,,,11,316852e8852b
Blood Omen,9,Willendorf,309,Ottmar,Ottmar,speech,dialogue,constraint,0.8192,30,659ea4903393
Blood Omen,9,Willendorf,310,Kain,Kain,speech,narration,explicit_paren,,40,b6a90a42a6c4
Blood Omen,10,Time Streaming,311,,,action,,,,12,d325c7e91e7f
Blood Omen,10,Time Streaming,312,Kain,Kain,speech,narration,explicit_paren,,46,96b44483a027
Blood Omen,10,Time Streaming,313,,,action,,,,15,d4742c72cecd
Blood Omen,10,Time Streaming,314,Moebius,Moebius,speech,dialogue,model,0.0112,9,74232982a799
Blood Omen,10,Time Streaming,315,Mob,Mob,speech,dialogue,model,0.0086,1,1d59aef12a4c
Blood Omen,10,Time Streaming,316,Moebius,Moebius,speech,dialogue,model,0.0037,4,ae0c65eaa570
Blood Omen,10,Time Streaming,317,Mob,Mob,speech,dialogue,model,0.0086,1,1d59aef12a4c
Blood Omen,10,Time Streaming,318,Moebius,Moebius,speech,dialogue,model,0.0037,7,6c6e2922c258
Blood Omen,10,Time Streaming,319,Mob,Mob,speech,dialogue,model,0.0086,1,1d59aef12a4c
Blood Omen,10,Time Streaming,320,Moebius,Moebius,speech,dialogue,model,0.0461,4,7a4d76402140
Blood Omen,10,Time Streaming,321,Mob,Mob,speech,dialogue,model,0.0094,2,35a0453e7396
Blood Omen,10,Time Streaming,322,Moebius,Moebius,speech,dialogue,model,0.0004,3,0d76dd6c5925
Blood Omen,10,Time Streaming,323,Mob,Mob,speech,dialogue,model,0.0360,3,a1352d6c10c5
Blood Omen,10,Time Streaming,324,Moebius,Moebius,speech,dialogue,model,0.0194,15,1c112c165da3
Blood Omen,10,Time Streaming,325,,,action,,,,14,7efdbd640acf
Blood Omen,10,Time Streaming,326,Kain,Kain,speech,narration,explicit_paren,,25,e53f3b4f0d47
Blood Omen,10,Time Streaming,327,,,action,,,,6,f0d6b5f26be3
Blood Omen,10,Time Streaming,328,Kain,Kain,speech,narration,explicit_paren,,27,b19c3cd1ad7b
Blood Omen,10,Time Streaming,329,,,action,,,,10,71081468e090
Blood Omen,10,Time Streaming,330,William the Just,William the Just,speech,dialogue,model,0.0283,18,e12de5084662
Blood Omen,10,Time Streaming,331,Moebius,Moebius,speech,dialogue,model,0.0469,23,fd0d5584d7f7
Blood Omen,10,Time Streaming,332,William the Just,William the Just,speech,dialogue,model,0.0385,18,45309954ed30
Blood Omen,10,Time Streaming,333,Moebius,Moebius,speech,dialogue,model,0.0234,14,4ec84da82697
Blood Omen,10,Time Streaming,334,William the Just,William the Just,speech,dialogue,model,0.0342,18,47e9c91043d5
Blood Omen,10,Time Streaming,335,Moebius,Moebius,speech,dialogue,model,0.0104,12,dcb94049cbcd
Blood Omen,10,Time Streaming,336,,,action,,,,8,fd88571ffadc
Blood Omen,10,Time Streaming,337,William the Just,William the Just,speech,dialogue,model,0.0146,10,dcd2e2d1d210
Blood Omen,10,Time Streaming,338,,,action,,,,12,756266f2bd1d
Blood Omen,10,Time Streaming,339,Kain,Kain,speech,narration,explicit_paren,,40,05eb72485885
Blood Omen,10,Time Streaming,340,,,action,,,,5,2ccb4a336633
Blood Omen,10,Time Streaming,341,Kain,Kain,speech,narration,explicit_paren,,16,4a9eb30aee6a
Blood Omen,10,Time Streaming,342,,,action,,,,11,60f7ae909b8a
Blood Omen,10,Time Streaming,343,Kain,Kain,speech,narration,explicit_paren,,17,be5d8e3ea3b1
Blood Omen,10,Time Streaming,344,,,action,,,,7,7d47284bbec9
Blood Omen,10,Time Streaming,345,Kain,Kain,speech,narration,explicit_paren,,42,a7d489110fd7
Blood Omen,10,Time Streaming,346,,,action,,,,13,6100f6d654a4
Blood Omen,10,Time Streaming,347,Kain,Kain,speech,narration,explicit_paren,,34,a49cf73ed539
Blood Omen,10,Time Streaming,348,,,action,,,,6,e5f018b094ee
Blood Omen,10,Time Streaming,349,Kain,Kain,speech,narration,explicit_paren,,33,2970334eb7da
Blood Omen,10,Time Streaming,350,,,action,,,,7,c289b5671ec2
Blood Omen,10,Time Streaming,351,Kain,Kain,speech,narration,explicit_paren,,43,0085e26a8311
Blood Omen,10,Time Streaming,352,,,action,,,,11,124b41f81078
Blood Omen,10,Time Streaming,353,Executioner,Executioner,speech,dialogue,model,0.1568,7,87f0a972474e
Blood Omen,10,Time Streaming,354,Moebius,Moebius,speech,dialogue,model,0.0391,17,9d691f67e074
Blood Omen,10,Time Streaming,355,Mob,Mob,speech,dialogue,model,0.0086,1,1d59aef12a4c
Blood Omen,10,Time Streaming,356,Moebius,Moebius,speech,dialogue,model,0.0186,13,1467f97f62d2
Blood Omen,10,Time Streaming,357,Mob,Mob,speech,dialogue,model,0.0086,1,1d59aef12a4c
Blood Omen,10,Time Streaming,358,Moebius,Moebius,speech,dialogue,model,0.1560,6,d6c9a9668ebc
Blood Omen,10,Time Streaming,359,Mob,Mob,speech,dialogue,model,0.0360,3,a1352d6c10c5
Blood Omen,10,Time Streaming,360,Moebius,Moebius,speech,dialogue,model,0.0544,4,7a52bf2512ad
Blood Omen,10,Time Streaming,361,,,action,,,,8,f01a0a54adc8
Blood Omen,10,Time Streaming,362,Moebius,Moebius,speech,dialogue,model,0.0278,2,c2611a31c382
Blood Omen,10,Time Streaming,363,Kain,Kain,speech,narration,explicit_paren,,63,fcbfa858338c
Blood Omen,10,Time Streaming,364,Moebius,Moebius,speech,dialogue,model,0.1590,44,870d9fee7442
Blood Omen,10,Time Streaming,365,,,action,,,,10,1234603c3900
Blood Omen,10,Time Streaming,366,Moebius,Moebius,speech,dialogue,model,0.0555,3,1a8fae6fae06
Blood Omen,10,Time Streaming,367,,,action,,,,5,22c1d426ef5d
Blood Omen,10,Time Streaming,368,Moebius,Moebius,speech,dialogue,model,0.1938,6,e416e15861c3
Blood Omen,10,Time Streaming,369,,,action,,,,13,8a7c73b7e3f6
Blood Omen,10,Time Streaming,370,Kain,Kain,speech,dialogue,none,,18,565f69e26731
Blood Omen,10,Time Streaming,371,Moebius,Moebius,speech,dialogue,model,0.0257,18,8a0d2cf6f1de
Blood Omen,10,Time Streaming,372,,,action,,,,8,35ec06433ca6
Blood Omen,10,Time Streaming,373,Kain,Kain,speech,dialogue,none,,4,57942799d62d
Blood Omen,10,Time Streaming,374,,,action,,,,9,7b15f3bf22c7
Blood Omen,10,Time Streaming,375,Kain,Kain,speech,dialogue,none,,3,ae541b13d2f7
Blood Omen,10,Time Streaming,376,,,action,,,,4,174b136cda57
Blood Omen,10,Time Streaming,377,Kain,Kain,speech,narration,explicit_paren,,25,867e6ef0ca8e
Blood Omen,10,Time Streaming,378,,,action,,,,12,677ac363f4cb
Blood Omen,11,Grand Finale at the Pillars,379,,,action,,,,12,8e3198e62bd0
Blood Omen,11,Grand Finale at the Pillars,380,Anarcrothe,Anarcrothe,speech,dialogue,model,0.0582,19,97d37911e492
Blood Omen,11,Grand Finale at the Pillars,381,Mortanius,Mortanius,speech,dialogue,constraint,0.8627,24,2c2890a56574
Blood Omen,11,Grand Finale at the Pillars,382,Anarcrothe,Anarcrothe,speech,dialogue,constraint,0.8015,30,f7c6ba82accc
Blood Omen,11,Grand Finale at the Pillars,383,Mortanius,Mortanius,speech,dialogue,model,0.0440,4,3ce866d4fce5
Blood Omen,11,Grand Finale at the Pillars,384,,,action,,,,12,408298d7de33
Blood Omen,11,Grand Finale at the Pillars,385,Kain,Kain,speech,dialogue,none,,25,4c79519c71e3
Blood Omen,11,Grand Finale at the Pillars,386,Mortanius,Mortanius,speech,dialogue,constraint,,17,c933d3d6d624
Blood Omen,11,Grand Finale at the Pillars,387,,,action,,,,12,2c55a7355789
Blood Omen,11,Grand Finale at the Pillars,388,The Unspoken,The Unspoken,speech,dialogue,model,0.0583,21,e566e4c22a07
Blood Omen,11,Grand Finale at the Pillars,389,Kain,Kain,speech,dialogue,none,,4,e987e541baed
Blood Omen,11,Grand Finale at the Pillars,390,The Unspoken,The Unspoken,speech,dialogue,model,0.1531,39,db331c4d8cd9
Blood Omen,11,Grand Finale at the Pillars,391,Kain,Kain,speech,dialogue,none,,2,ea7ab0b3484f
Blood Omen,11,Grand Finale at the Pillars,392,,,action,,,,10,4b3e1863eb63
Blood Omen,11,Grand Finale at the Pillars,393,Kain,Kain,speech,narration,explicit_paren,,91,14817b82bc8e
Blood Omen,11,Grand Finale at the Pillars,394,,,action,,,,12,55e63cdaf287
Blood Omen,11,Grand Finale at the Pillars,395,Kain,Kain,speech,narration,explicit_paren,,26,87ac263aef36
Blood Omen,11,Grand Finale at the Pillars,396,,,action,,,,14,e6344b31986a
Blood Omen,11,Grand Finale at the Pillars,397,Kain,Kain,speech,narration,explicit_paren,,25,bdc6b0d7cede
Blood Omen,11,Grand Finale at the Pillars,398,,,action,,,,12,42698b52d508
Blood Omen,11,Grand Finale at the Pillars,399,,,action,,,,10,506d72393333
Blood Omen,11,Grand Finale at the Pillars,400,Ariel,Ariel,speech,dialogue,constraint,0.8657,28,71b0e6dedfcf
Soul Reaver,1,PROLOGUE,1,,,action,,,,14,efa895f897d4
Soul Reaver,1,PROLOGUE,2,Raziel,Raziel,speech,narration,model,0.8876,34,ea9b539e5292
Soul Reaver,1,PROLOGUE,3,,,action,,,,11,cbaa924730d5
Soul Reaver,1,PROLOGUE,4,Raziel,Raziel,speech,narration,model,0.9655,66,a79eff0a32d9
Soul Reaver,1,PROLOGUE,5,,,action,,,,12,886ba61591f4
Soul Reaver,1,PROLOGUE,6,Raziel,Raziel,speech,narration,manual,,10,18a2527ee6bb
Soul Reaver,1,PROLOGUE,7,,,action,,,,13,7554ed3c9c54
Soul Reaver,1,PROLOGUE,8,Raziel,Raziel,speech,dialogue,model,0.0168,1,fef0dc6b5cbd
Soul Reaver,1,PROLOGUE,9,,,action,,,,14,3a7b31ee80cd
Soul Reaver,1,PROLOGUE,10,Raziel,Raziel,speech,narration,model,0.8888,34,2b93703ed113
Soul Reaver,1,PROLOGUE,11,,,action,,,,16,20cbf09abfe9
Soul Reaver,1,PROLOGUE,12,Kain,Kain,speech,dialogue,model,0.0555,3,cf8edc50a2f9
Soul Reaver,1,PROLOGUE,13,,,action,,,,7,f24260bd2f53
Soul Reaver,1,PROLOGUE,14,Raziel,Raziel,speech,dialogue,model,0.0001,1,69f55d365932
Soul Reaver,1,PROLOGUE,15,,,action,,,,14,d6acf6df0421
Soul Reaver,1,PROLOGUE,16,Raziel,Raziel,speech,narration,model,0.9105,36,7a934de58de6
Soul Reaver,1,PROLOGUE,17,,,action,,,,13,0cc74b792bf9
Soul Reaver,1,PROLOGUE,18,Raziel,Raziel,speech,narration,manual,,15,ae0476f10a17
Soul Reaver,1,PROLOGUE,19,,,action,,,,14,4e8c6ecaf3e7
Soul Reaver,1,PROLOGUE,20,Raziel,Raziel,speech,narration,manual,,9,1e620d693086
Soul Reaver,1,PROLOGUE,21,,,action,,,,4,0e03c980fde9
Soul Reaver,1,PROLOGUE,22,Elder God,Elder God,speech,dialogue,model,0.0013,4,755aaaf2605b
Soul Reaver,1,PROLOGUE,23,,,action,,,,11,9d3ba0d916bc
Soul Reaver,2,THE REAVER OF SOULS,24,Elder God,Elder God,speech,dialogue,model,0.0039,7,80627a7e43aa
Soul Reaver,2,THE REAVER OF SOULS,25,Raziel,Raziel,speech,dialogue,model,0.0461,4,f7372b0285e9
Soul Reaver,2,THE REAVER OF SOULS,26,,,action,,,,3,ce16d41f7d62
Soul Reaver,2,THE REAVER OF SOULS,27,Raziel,Raziel,speech,dialogue,manual,,20,91ea76213f97
Soul Reaver,2,THE REAVER OF SOULS,28,Elder God,Elder God,speech,dialogue,model,0.0305,15,d5d5e09ec6f1
Soul Reaver,2,THE REAVER OF SOULS,29,,,action,,,,5,3f028f0d704b
Soul Reaver,2,THE REAVER OF SOULS,30,Raziel,Raziel,speech,dialogue,model,0.2028,7,b18862dca38e
Soul Reaver,2,THE REAVER OF SOULS,31,Elder God,Elder God,speech,dialogue,model,0.0022,5,2b562c2ec506
Soul Reaver,2,THE REAVER OF SOULS,32,Raziel,Raziel,speech,dialogue,model,0.0487,3,430cb63590cd
Soul Reaver,2,THE REAVER OF SOULS,33,Elder God,Elder God,speech,dialogue,model,0.2937,61,a008dd4e096b
Soul Reaver,2,THE REAVER OF SOULS,34,,,action,,,,9,3db13eb76889
Soul Reaver,2,THE REAVER OF SOULS,35,Elder God,Elder God,speech,dialogue,model,0.2235,49,1721324dffaa
Soul Reaver,3,TRAINING,36,,,action,,,,6,002022d7d8a1
Soul Reaver,3,TRAINING,37,Elder God,Elder God,speech,dialogue,model,0.0564,23,2ac843c7c176
Soul Reaver,3,TRAINING,38,,,action,,,,13,7d0f3b132430
Soul Reaver,3,TRAINING,39,Elder God,Elder God,speech,dialogue,model,0.0034,6,3543324fe108
Soul Reaver,3,TRAINING,40,Raziel,Raziel,speech,dialogue,manual,,12,0491b2ac9271
Soul Reaver,3,TRAINING,41,Elder God,Elder God,speech,dialogue,model,0.1546,39,20452f8e761a
Soul Reaver,3,TRAINING,42,,,action,,,,14,2bea4db24de6
Soul Reaver,3,TRAINING,43,Elder God,Elder God,speech,dialogue,model,0.0559,23,a446c5a03475
Soul Reaver,3,TRAINING,44,,,action,,,,13,15a8b87814e4
Soul Reaver,3,TRAINING,45,Raziel,Raziel,speech,dialogue,model,0.0783,5,5dcdfb984438
Soul Reaver,3,TRAINING,46,Elder God,Elder God,speech,dialogue,constraint,0.7134,21,0cc71ad0a47e
Soul Reaver,3,TRAINING,47,,,action,,,,13,cff41a36fc46
Soul Reaver,3,TRAINING,48,Elder God,Elder God,speech,dialogue,model,0.2701,57,02c3b7e428c5
Soul Reaver,3,TRAINING,49,,,action,,,,5,acdc6b4b0057
Soul Reaver,3,TRAINING,50,Elder God,Elder God,speech,dialogue,model,0.0771,26,5b205cfc2e44
Soul Reaver,3,TRAINING,51,,,action,,,,13,6c98d89f96fe
Soul Reaver,3,TRAINING,52,Elder God,Elder God,speech,dialogue,model,0.2168,50,c9543282d22d
Soul Reaver,3,TRAINING,53,,,action,,,,14,234086187c43
Soul Reaver,3,TRAINING,54,Raziel,Raziel,speech,dialogue,model,0.0461,4,604559a7258c
Soul Reaver,3,TRAINING,55,Elder God,Elder God,speech,dialogue,model,0.0129,13,42e75132663d
Soul Reaver,3,TRAINING,56,Raziel,Raziel,speech,dialogue,manual,,14,b60c7cfcd4ea
Soul Reaver,3,TRAINING,57,Elder God,Elder God,speech,dialogue,model,0.0556,21,a811859cbc88
Soul Reaver,3,TRAINING,58,,,action,,,,9,b3bb9e64c32e
Soul Reaver,3,TRAINING,59,Raziel,Raziel,speech,narration,model,0.9554,58,84051d5c738e
Soul Reaver,3,TRAINING,60,,,action,,,,5,3a0e8bc4e640
Soul Reaver,3,TRAINING,61,Elder God,Elder God,speech,dialogue,model,0.0806,25,de764dcc7b6e
Soul Reaver,3,TRAINING,62,,,action,,,,14,100b6807915d
Soul Reaver,3,TRAINING,63,Elder God,Elder God,speech,dialogue,model,0.0362,16,257acbb7ec4a
Soul Reaver,3,TRAINING,64,,,action,,,,13,5aadc92e0038
Soul Reaver,4,THE RUINS OF THE SANCTUARY OF THE CLANS,65,,,action,,,,14,d5d0145d0949
Soul Reaver,4,THE RUINS OF THE SANCTUARY OF THE CLANS,66,Raziel,Raziel,speech,dialogue,model,0.0179,2,9b9a1b0c01a6
Soul Reaver,4,THE RUINS OF THE SANCTUARY OF THE CLANS,67,,,action,,,,2,58ee6f6f3eee
Soul Reaver,4,THE RUINS OF THE SANCTUARY OF THE CLANS,68,Raziel,Raziel,speech,narration,model,0.9599,52,f026e084f190
Soul Reaver,4,THE RUINS OF THE SANCTUARY OF THE CLANS,69,,,action,,,,8,449c3e294bca
Soul Reaver,4,THE RUINS OF THE SANCTUARY OF THE CLANS,70,Elder God,Elder God,speech,dialogue,constraint,,72,595af2b37ab1
Soul Reaver,4,THE RUINS OF THE SANCTUARY OF THE CLANS,71,,,action,,,,12,fb09b6ada9b0
Soul Reaver,5,THE LAKE OF THE DEAD,72,,,action,,,,13,027e944424a5
Soul Reaver,5,THE LAKE OF THE DEAD,73,Raziel,Raziel,speech,narration,model,0.7618,21,9ad608c30c3e
Soul Reaver,5,THE LAKE OF THE DEAD,74,,,action,,,,8,347a5fb3dd40
Soul Reaver,5,THE LAKE OF THE DEAD,75,Raziel,Raziel,speech,narration,model,0.9215,36,172757a0b60d
Soul Reaver,6,HOMECOMING,76,,,action,,,,12,c39c26fe5fa9
Soul Reaver,6,HOMECOMING,77,Raziel,Raziel,speech,narration,model,0.7975,22,685bc079c19b
Soul Reaver,6,HOMECOMING,78,,,action,,,,11,29c6218c3a1b
Soul Reaver,6,HOMECOMING,79,Human,Human,speech,dialogue,model,0.0360,3,b53c76508651
Soul Reaver,6,HOMECOMING,80,,,action,,,,8,a4aaa622d38e
Soul Reaver,6,HOMECOMING,81,Raziel,Raziel,speech,narration,model,0.7913,21,6d93e66e99b2
Soul Reaver,7,MELCHIAH,82,,,action,,,,11,5bdd6bca43d9
Soul Reaver,7,MELCHIAH,83,Raziel,Raziel,speech,narration,model,0.9411,41,715fb4f4f22a
Soul Reaver,7,MELCHIAH,84,,,action,,,,14,662cbf7addfd
Soul Reaver,7,MELCHIAH,85,Raziel,Raziel,speech,narration,model,0.9580,50,b802625d06a7
Soul Reaver,7,MELCHIAH,86,,,action,,,,13,ff84ebb708a5
Soul Reaver,7,MELCHIAH,87,Elder God,Elder God,speech,dialogue,constraint,0.8853,36,ed0f56bae17d
Soul Reaver,7,MELCHIAH,88,,,action,,,,13,a231f9222ab9
Soul Reaver,7,MELCHIAH,89,Raziel,Raziel,speech,dialogue,model,0.0011,3,df7c0919ab7a
Soul Reaver,7,MELCHIAH,90,Melchiah,Melchiah,speech,dialogue,model,0.0066,10,5706725fea12
Soul Reaver,7,MELCHIAH,91,,,action,,,,13,431974b10153
Soul Reaver,7,MELCHIAH,92,Raziel,Raziel,speech,dialogue,model,0.0043,1,60d31bfdca5b
Soul Reaver,7,MELCHIAH,93,Melchiah,Melchiah,speech,dialogue,model,0.0416,20,68253a81db8e
Soul Reaver,7,MELCHIAH,94,Raziel,Raziel,speech,dialogue,model,0.0311,20,9c164000e6dd
Soul Reaver,7,MELCHIAH,95,Melchiah,Melchiah,speech,dialogue,model,0.1529,44,7c49afeb8ffd
Soul Reaver,7,MELCHIAH,96,Raziel,Raziel,speech,dialogue,model,0.0034,7,c128c2d3746c
Soul Reaver,7,MELCHIAH,97,Melchiah,Melchiah,speech,dialogue,model,0.0019,5,2b5aa9a748e3
Soul Reaver,7,MELCHIAH,98,,,action,,,,12,eaa7da4e56f2
Soul Reaver,7,MELCHIAH,99,Raziel,Raziel,speech,dialogue,model,0.2196,9,e0b6f90b792e
Soul Reaver,7,MELCHIAH,100,Melchiah,Melchiah,speech,dialogue,model,0.0391,18,65a0781ac7d8
Soul Reaver,7,MELCHIAH,101,,,action,,,,9,87d7fc585028
Soul Reaver,7,MELCHIAH,102,Melchiah,Melchiah,speech,dialogue,model,0.0487,3,e0ded437d3a7
Soul Reaver,7,MELCHIAH,103,,,action,,,,14,d5a2d8dbd813
Soul Reaver,7,MELCHIAH,104,Elder God,Elder God,speech,dialogue,model,0.0022,5,40fcd0e1a30f
Soul Reaver,7,MELCHIAH,105,Raziel,Raziel,speech,dialogue,model,0.2356,9,61be0cb43bfe
Soul Reaver,7,MELCHIAH,106,Elder God,Elder God,speech,dialogue,model,0.0351,14,48f5eb32c425
Soul Reaver,7,MELCHIAH,107,,,action,,,,9,823286b8a8ac
Soul Reaver,7,MELCHIAH,108,,,action,,,,13,386cd6b918dd
Soul Reaver,7,MELCHIAH,109,Elder God,Elder God,speech,dialogue,model,0.0636,23,186a179776bf
Soul Reaver,8,Kain: First Blood,110,,,action,,,,15,98c5969a2fb9
Soul Reaver,8,Kain: First Blood,111,Kain,Kain,speech,dialogue,model,0.0168,1,a66d982c1226
Soul Reaver,8,Kain: First Blood,112,Raziel,Raziel,speech,dialogue,model,0.0086,1,5748b3ed59c2
Soul Reaver,8,Kain: First Blood,113,Kain,Kain,speech,dialogue,model,0.1006,5,cf51b6396a3d
Soul Reaver,8,Kain: First Blood,114,,,action,,,,10,d600408c1347
Soul Reaver,8,Kain: First Blood,115,Raziel,Raziel,speech,dialogue,model,0.0454,25,fac506ae692b
Soul Reaver,8,Kain: First Blood,116,Kain,Kain,speech,dialogue,model,0.2569,9,ba9d64138f25
Soul Reaver,8,Kain: First Blood,117,Raziel,Raziel,speech,dialogue,model,0.0122,13,a8d4caf04456
Soul Reaver,8,Kain: First Blood,118,Kain,Kain,speech,dialogue,constraint,,82,c277cae97a3f
Soul Reaver,8,Kain: First Blood,119,Raziel,Raziel,speech,dialogue,model,0.1267,5,76ac1ecbb7fb
Soul Reaver,8,Kain: First Blood,120,Kain,Kain,speech,dialogue,model,0.1192,34,681801c2a23e
Soul Reaver,8,Kain: First Blood,121,,,action,,,,12,79a2cd29dd49
Soul Reaver,8,Kain: First Blood,122,Raziel,Raziel,speech,narration,manual,,56,68269ac59e2f
Soul Reaver,8,Kain: First Blood,123,,,action,,,,13,d914a1ee6a65
Soul Reaver,8,Kain: First Blood,124,Kain,Kain,speech,dialogue,constraint,,15,1138924b820a
Soul Reaver,8,Kain: First Blood,125,,,action,,,,14,841900434bcc
Soul Reaver,8,Kain: First Blood,126,Raziel,Raziel,speech,narration,model,0.9081,33,a9012f8f5cbe
Soul Reaver,8,Kain: First Blood,127,,,action,,,,12,26b851068888
Soul Reaver,8,Kain: First Blood,128,Elder God,Elder God,speech,dialogue,constraint,,74,d22e267be3d6
Soul Reaver,8,Kain: First Blood,129,,,action,,,,16,536d3c53a9d9
Soul Reaver,8,Kain: First Blood,130,Ariel,Ariel,speech,dialogue,model,0.0194,15,d0f0f5cd3c73
Soul Reaver,8,Kain: First Blood,131,Raziel,Raziel,speech,dialogue,model,0.0099,8,32dc1ee3f558
Soul Reaver,8,Kain: First Blood,132,Ariel,Ariel,speech,dialogue,constraint,0.9134,46,6aef2562bc2b
Soul Reaver,8,Kain: First Blood,133,Raziel,Raziel,speech,dialogue,model,0.0051,8,e3ee5f287b6d
Soul Reaver,8,Kain: First Blood,134,Ariel,Ariel,speech,dialogue,model,0.1963,42,85e5e17b27e1
Soul Reaver,8,Kain: First Blood,135,Raziel,Raziel,speech,dialogue,model,0.2173,8,9fb0d3d79dcc
Soul Reaver,8,Kain: First Blood,136,Ariel,Ariel,speech,dialogue,model,0.0371,19,0d00108b48c2
Soul Reaver,8,Kain: First Blood,137,,,action,,,,14,890c867a453e
Soul Reaver,8,Kain: First Blood,138,Elder God,Elder God,speech,dialogue,model,0.1601,36,12ab3278c025
Soul Reaver,9,THE SILENCED CATHEDRAL,139,,,action,,,,12,f1c3c1efeb9d
Soul Reaver,9,THE SILENCED CATHEDRAL,140,Raziel,Raziel,speech,narration,model,0.9700,62,d88eeaf2f269
Soul Reaver,9,THE SILENCED CATHEDRAL,141,,,action,,,,12,d206cce088b6
Soul Reaver,9,THE SILENCED CATHEDRAL,142,Zephon,Zephon,speech,dialogue,model,0.0098,10,e1c429ee5238
Soul Reaver,9,THE SILENCED CATHEDRAL,143,Raziel,Raziel,speech,dialogue,model,0.0167,12,36ba52fee87f
Soul Reaver,9,THE SILENCED CATHEDRAL,144,Zephon,Zephon,speech,dialogue,model,0.2534,52,a6b53448767e
Soul Reaver,9,THE SILENCED CATHEDRAL,145,Raziel,Raziel,speech,dialogue,model,0.1544,40,3acd5c64bb09
Soul Reaver,9,THE SILENCED CATHEDRAL,146,Zephon,Zephon,speech,dialogue,model,0.0595,26,958897a82e30
Soul Reaver,9,THE SILENCED CATHEDRAL,147,,,action,,,,9,20fe68f0e0e6
Soul Reaver,9,THE SILENCED CATHEDRAL,148,Elder God,Elder God,speech,dialogue,model,0.1681,43,ae17237ff58e
Soul Reaver,9,THE SILENCED CATHEDRAL,149,,,action,,,,6,2e4b83b93c42
Soul Reaver,9,THE SILENCED CATHEDRAL,150,Elder God,Elder God,speech,dialogue,model,0.1093,27,1a1db01d2ade
Soul Reaver,10,THE TOMB OF THE SARAFAN,151,,,action,,,,12,2cf1a8dd0861
Soul Reaver,10,THE TOMB OF THE SARAFAN,152,Raziel,Raziel,speech,narration,model,0.9815,72,fb409efd03e0
Soul Reaver,10,THE TOMB OF THE SARAFAN,153,,,action,,,,9,aa19e1c3ef1b
Soul Reaver,10,THE TOMB OF THE SARAFAN,154,Elder God,Elder God,speech,dialogue,model,0.0305,15,a7bde7cd8baf
Soul Reaver,10,THE TOMB OF THE SARAFAN,155,,,action,,,,17,2c53cbbe6595
Soul Reaver,10,THE TOMB OF THE SARAFAN,156,Raziel,Raziel,speech,narration,model,0.8593,25,0d282a888d68
Soul Reaver,10,THE TOMB OF THE SARAFAN,157,,,action,,,,12,11c0144dcfc2
Soul Reaver,10,THE TOMB OF THE SARAFAN,158,Raziel,Raziel,speech,narration,model,0.9583,54,332fc202e7e6
Soul Reaver,10,THE TOMB OF THE SARAFAN,159,Elder God,Elder God,speech,dialogue,constraint,,54,df739d79e501
Soul Reaver,10,THE TOMB OF THE SARAFAN,160,,,action,,,,11,3f637a12951f
Soul Reaver,10,THE TOMB OF THE SARAFAN,161,Tomb Guardian,Tomb Guardian,speech,dialogue,model,0.0019,5,0bf07d9445c1
Soul Reaver,10,THE TOMB OF THE SARAFAN,162,Raziel,Raziel,speech,dialogue,model,0.0528,23,23df0bbb137a
Soul Reaver,10,THE TOMB OF THE SARAFAN,163,Tomb Guaridan,Tomb Guardian,speech,dialogue,model,0.0119,12,fc61a5e8a6bf
